"year"	"gender"	"field"	"count"	"total"
"1975"	"Female"	"Harvard University"	2155	91070
"1975"	"Female"	"Stanford University"	1305	91070
"1975"	"Gender"	"Holy Cross College"	0	91070
"1975"	"Gender"	"Brandeis University"	0	91070
"1975"	"Female"	"University of Rhode Island"	3414	91070
"1975"	"Female"	"Emerson College"	2146	91070
"1975"	"Male"	"Richard Stockton College of New Jersey"	9345	91070
"1975"	"Gender"	"Emerson College"	0	91070
"1975"	"Female"	"Tufts University"	2219	91070
"1975"	"Gender"	"Northeastern University"	0	91070
"1975"	"Gender"	"Princeton University"	0	91070
"1975"	"Male"	"Brandeis University"	2133	91070
"1975"	"Gender"	"University of Rhode Island"	0	91070
"1975"	"Gender"	"Richard Stockton College of New Jersey"	0	91070
"1975"	"Female"	"University of Maine"	2053	91070
"1975"	"Female"	"Princeton University"	2627	91070
"1975"	"Female"	"Richard Stockton College of New Jersey"	9345	91070
"1975"	"Male"	"Harvard University"	2155	91070
"1975"	"Gender"	"Stanford University"	0	91070
"1975"	"Gender"	"Tufts University"	0	91070
"1976"	"Gender"	"Harvard University"	0	91070
"1976"	"Gender"	"George Mason University"	0	91070
"1976"	"Female"	"Holy Cross College"	0	91070
"1976"	"Gender"	"University of Michigan at Ann Arbor"	0	91070
"1976"	"Male"	"Northeastern University"	2199	91070
"1976"	"Male"	"University of Rhode Island"	3414	91070
"1976"	"Female"	"Northeastern University"	2199	91070
"1976"	"Female"	"George Mason University"	3749	91070
"1976"	"Gender"	"Princeton University"	0	91070
"1976"	"Male"	"Holy Cross College"	0	91070
"1976"	"Female"	"University of Michigan at Ann Arbor"	9092	91070
"1976"	"Female"	"Harvard University"	2155	91070
"1976"	"Male"	"University of California-Berkeley"	1312	91070
"1976"	"Female"	"Brandeis University"	2133	91070
"1976"	"Male"	"George Mason University"	3749	91070
"1976"	"Gender"	"Ball State University"	0	91070
"1976"	"Gender"	"Northeastern University"	0	91070
"1976"	"Male"	"Princeton University"	2627	91070
"1976"	"Female"	"Ball State University"	1786	91070
"1976"	"Male"	"Stanford University"	1305	91070
"1976"	"Male"	"Emerson College"	2146	91070
"1976"	"Male"	"Tufts University"	2219	91070
"1976"	"Female"	"Stanford University"	1305	91070
"1976"	"Female"	"University of California-Berkeley"	1312	91070
"1976"	"Gender"	"Richard Stockton College of New Jersey"	0	91070
"1976"	"Female"	"Tufts University"	2219	91070
"1976"	"Gender"	"Holy Cross College"	0	91070
"1976"	"Female"	"Richard Stockton College of New Jersey"	9345	91070
"1976"	"Male"	"University of Michigan at Ann Arbor"	9092	91070
"1976"	"Male"	"Harvard University"	2155	91070
"1976"	"Male"	"Richard Stockton College of New Jersey"	9345	91070
"1976"	"Male"	"Brandeis University"	2133	91070
"1976"	"Female"	"University of Maine"	2053	91070
"1976"	"Gender"	"Emerson College"	0	91070
"1976"	"Female"	"University of Rhode Island"	3414	91070
"1976"	"Gender"	"University of Maine"	0	91070
"1976"	"Male"	"University of Maine"	2053	91070
"1976"	"Gender"	"University of Rhode Island"	0	91070
"1976"	"Female"	"Princeton University"	2627	91070
"1976"	"Gender"	"Brandeis University"	0	91070
"1976"	"Male"	"Ball State University"	1786	91070
"1976"	"Gender"	"Tufts University"	0	91070
"1976"	"Gender"	"University of California-Berkeley"	0	91070
"1976"	"Female"	"Emerson College"	2146	91070
"1976"	"Gender"	"Stanford University"	0	91070
"1977"	"Female"	"Northeastern University"	2199	91070
"1977"	"Male"	"Northeastern University"	2199	91070
"1977"	"Female"	"University of Michigan at Ann Arbor"	9092	91070
"1977"	"Gender"	"Ball State University"	0	91070
"1977"	"Male"	"Emerson College"	2146	91070
"1977"	"Female"	"Brandeis University"	2133	91070
"1977"	"Gender"	"Northeastern University"	0	91070
"1977"	"Female"	"University of Rhode Island"	3414	91070
"1977"	"Gender"	"George Mason University"	0	91070
"1977"	"Male"	"Princeton University"	2627	91070
"1977"	"Gender"	"Richard Stockton College of New Jersey"	0	91070
"1977"	"Gender"	"Princeton University"	0	91070
"1977"	"Gender"	"Holy Cross College"	0	91070
"1977"	"Male"	"Holy Cross College"	0	91070
"1977"	"Female"	"Richard Stockton College of New Jersey"	9345	91070
"1977"	"Female"	"Holy Cross College"	0	91070
"1977"	"Male"	"Richard Stockton College of New Jersey"	9345	91070
"1977"	"Male"	"Brandeis University"	2133	91070
"1977"	"Female"	"Stanford University"	1305	91070
"1977"	"Female"	"Princeton University"	2627	91070
"1977"	"Gender"	"University of Maine"	0	91070
"1977"	"Gender"	"Harvard University"	0	91070
"1977"	"Male"	"University of Maine"	2053	91070
"1977"	"Gender"	"University of Michigan at Ann Arbor"	0	91070
"1977"	"Gender"	"Brandeis University"	0	91070
"1977"	"Male"	"University of Michigan at Ann Arbor"	9092	91070
"1977"	"Male"	"Ball State University"	1786	91070
"1977"	"Male"	"Harvard University"	2155	91070
"1977"	"Female"	"Ball State University"	1786	91070
"1977"	"Gender"	"Emerson College"	0	91070
"1977"	"Male"	"University of Rhode Island"	3414	91070
"1977"	"Male"	"Tufts University"	2219	91070
"1977"	"Gender"	"Tufts University"	0	91070
"1977"	"Gender"	"University of Rhode Island"	0	91070
"1977"	"Female"	"Tufts University"	2219	91070
"1977"	"Male"	"George Mason University"	3749	91070
"1977"	"Male"	"University of California-Berkeley"	1312	91070
"1977"	"Female"	"University of Maine"	2053	91070
"1977"	"Female"	"George Mason University"	3749	91070
"1977"	"Gender"	"University of California-Berkeley"	0	91070
"1977"	"Female"	"Harvard University"	2155	91070
"1977"	"Gender"	"Stanford University"	0	91070
